"a" "b" "tempo"
"9" "29" 6246.09929078014
"9" "31" 1427.73684210526
"9" "32" 80.625
"9" "33" 0
"9" "36" 57.6818181818182
"9" "37" 1877
"9" "38" 136.041666666667
"9" "41" 318
"9" "42" 452.47619047619
"9" "43" 54.8333333333333
"9" "46" 2239
"9" "47" 244.444444444444
"9" "48" 0
"9" "49" 0
"9" "50" 663.583333333333
"9" "52" 314
"9" "53" 679.666666666667
"9" "56" 1542.03614457831
"9" "57" 1651.75
"9" "58" 52.3333333333333
"9" "59" 156.5
"9" "60" 2196.80769230769
"9" "61" 0
"9" "62" 5378.8125
"9" "63" 0
"9" "64" 123.483870967742
"9" "67" 0
"9" "68" 163.5
"9" "69" 1944.5
"9" "70" 510.56
"9" "72" 0
"9" "73" 81.3
"9" "74" 468.972972972973
"9" "75" 263.37037037037
"9" "76" 0
"9" "77" 546.711111111111
"9" "78" 0
"9" "79" 239.638888888889
"9" "80" 299.079365079365
"9" "81" 0
"9" "82" 65
"9" "83" 0
"9" "84" 357.48
"9" "85" 157.3
"9" "87" 175.777777777778
"9" "88" 423.75
"9" "89" 242.666666666667
"9" "90" 228.660550458716
"9" "91" 0
"9" "92" 0
"9" "93" 668.2
"9" "94" 135.093023255814
"9" "95" 46.8529411764706
"9" "96" 1250.08333333333
"10" "1" 0
"10" "5" 402.444444444444
"10" "6" 322.666666666667
"10" "7" 43.25
"10" "8" 449.6
"10" "9" 39.8125
"10" "12" 6322.91304347826
"10" "13" 175.454545454545
"10" "14" 1274
"10" "15" 2620.82608695652
"10" "16" 4867.29545454545
"10" "17" 611.818181818182
"10" "19" 0
"10" "20" 634.625
"10" "23" 235
"10" "25" 0
"10" "27" 0
"10" "28" 603.59649122807
"10" "29" 0
"10" "32" 0
"10" "33" 944.166666666667
"10" "34" 313
"10" "36" 887.6
"10" "38" 335.896551724138
"10" "41" 1618.5
"10" "42" 1073.35714285714
"10" "43" 0
"10" "45" 0
"10" "47" 1939.83333333333
"10" "48" 0
"10" "50" 1595
"10" "52" 0
"10" "53" 0
"10" "54" 0
"10" "56" 370.25
"10" "58" 0
"10" "60" 0
"10" "61" 0
"10" "62" 0
"10" "64" 313.818181818182
"10" "67" 0
"10" "68" 0
"10" "69" 0
"10" "70" 1280
"10" "73" 0
"10" "74" 542.333333333333
"10" "75" 1263.66666666667
"10" "76" 322
"10" "77" 941
"10" "78" 1318
"10" "79" 495.363636363636
"10" "80" 683.066666666667
"10" "82" 917.882352941176
"10" "84" 476.5
"10" "85" 410.133333333333
"10" "87" 1886.75
"10" "88" 802.25
"10" "90" 931.25
"10" "92" 0
"10" "94" 225.485714285714
"10" "95" 1195.92727272727
"11" "1" 576.75
"11" "3" 4162.04166666667
"11" "7" 0
"11" "9" 1256
"11" "13" 1084.5
"11" "15" 2497.75
"11" "16" 0
"11" "17" 3933
"11" "18" 3865.73846153846
"11" "19" 4442.34090909091
"11" "21" 448.642857142857
"11" "22" 5488.9
"11" "26" 0
"11" "28" 271.666666666667
"11" "29" 1256
"11" "30" 4583.6862745098
"11" "34" 1817.05454545455
"11" "35" 812.6875
"11" "37" 1399.31578947368
"11" "38" 2061.33333333333
"11" "39" 3441.8
"11" "41" 3752.18367346939
"11" "42" 0
"11" "44" 731.26
"11" "45" 1215.29850746269
"11" "49" 1639.075
"11" "50" 0
"11" "51" 702.5
"11" "52" 0
"11" "54" 1006.75
"11" "55" 1388.375
"11" "56" 416.6
"11" "58" 1582.5
"11" "62" 984.5
"11" "63" 3654.87037037037
"11" "67" 0
"11" "70" 1263
"11" "71" 3732.76
"11" "72" 824.424242424242
"11" "74" 378
"11" "76" 1548.6
"11" "78" 3038.03571428571
"11" "80" 246.25
"11" "81" 3786.73684210526
"11" "82" 273.5
"11" "83" 1981.85915492958
"11" "84" 156.5
"11" "85" 300.6
"11" "88" 0
"11" "91" 1474.39583333333
"11" "93" 3261.5
"11" "95" 68
"11" "96" 0
"12" "1" 0
"12" "5" 321.5
"12" "6" 0
"12" "7" 245
"12" "9" 1331.6
"12" "10" 8311.08333333333
"12" "13" 0
"12" "14" 337
"12" "15" 2080.83333333333
"12" "16" 5283.35849056604
"12" "17" 647
"12" "20" 0
"12" "27" 0
"12" "28" 442.842105263158
"12" "29" 3164.5
"12" "32" 961
"12" "33" 0
"12" "36" 0
"12" "38" 1272.54545454545
"12" "42" 0
"12" "43" 0
"12" "48" 772.5
"12" "49" 0
"12" "50" 0
"12" "53" 697
"12" "56" 0
"12" "58" 78.25
"12" "62" 0
"12" "64" 0
"12" "70" 199.157894736842
"12" "73" 81
"12" "74" 759.266666666667
"12" "77" 0
"12" "79" 961
"12" "80" 62.6
"12" "81" 0
"12" "82" 0
"12" "84" 32.9
"12" "85" 0
"12" "87" 0
"12" "88" 420.368421052632
"12" "90" 313
"12" "92" 0
"12" "93" 0
"12" "94" 133.083333333333
"12" "95" 330.571428571429
"13" "1" 0
"13" "2" 0
"13" "3" 1279
"13" "4" 1023
"13" "5" 6236.25742574257
"13" "6" 221.692307692308
"13" "7" 513.197183098591
"13" "8" 172.75
"13" "9" 31.0909090909091
"13" "10" 374.785714285714
"13" "11" 809.5
"13" "12" 235
"13" "14" 3459
"13" "15" 1501.64583333333
"13" "16" 602.833333333333
"13" "17" 7106.38686131387
"13" "18" 0
"13" "19" 382.333333333333
"13" "20" 4475.39682539683
"13" "22" 0
"13" "23" 0
"13" "25" 487
"13" "27" 0
"13" "28" 548.092369477912
"13" "29" 0
"13" "31" 158
"13" "32" 1100.44785276074
"13" "33" 405.814814814815
"13" "35" 0
"13" "36" 0
"13" "37" 522.5
"13" "38" 664.072727272727
"13" "40" 2639.33333333333
"13" "41" 469
"13" "42" 473.138888888889
"13" "43" 0
"13" "45" 0
"13" "46" 0
"13" "47" 3424.93939393939
"13" "48" 313.5
"13" "49" 0
"13" "50" 0
"13" "52" 420.5
"13" "53" 1682.5
"13" "54" 212.666666666667
"13" "56" 424.180790960452
"13" "57" 0
"13" "58" 1184.03125
"13" "59" 421
"13" "60" 0
"13" "61" 0
"13" "62" 1568.5
"13" "63" 2199
"13" "64" 0
"13" "68" 0
"13" "69" 0
"13" "70" 475.071428571429
"13" "71" 627
"13" "72" 1069
"13" "73" 1182.25
"13" "74" 874.267605633803
"13" "75" 281.25
"13" "76" 601.875
"13" "77" 62.6
"13" "78" 0
"13" "79" 316.333333333333
"13" "80" 6011.18072289157
"13" "81" 180.25
"13" "82" 3176.89811320755
"13" "83" 2564
"13" "84" 1698.00476190476
"13" "85" 1840.04513888889
"13" "88" 334.757142857143
"13" "89" 80.5
"13" "90" 368
"13" "91" 971
"13" "92" 0
"13" "93" 626
"13" "94" 377.584415584416
"13" "95" 2748.45646437995
"13" "96" 0
"14" "1" 262.916666666667
"14" "4" 0
"14" "5" 211
"14" "6" 511.772727272727
"14" "7" 251.666666666667
"14" "8" 0
"14" "9" 52.2083333333333
"14" "10" 0
"14" "12" 0
"14" "13" 6266
"14" "15" 104.666666666667
"14" "16" 320.5
"14" "17" 0
"14" "20" 126.8
"14" "25" 187.6
"14" "27" 320.5
"14" "28" 193.2
"14" "29" 1061.08333333333
"14" "30" 314
"14" "33" 0
"14" "34" 0
"14" "36" 3775.82978723404
"14" "38" 377.5
"14" "41" 0
"14" "42" 608.304347826087
"14" "43" 0
"14" "45" 320
"14" "46" 251.2
"14" "47" 0
"14" "48" 0
"14" "49" 0
"14" "50" 0
"14" "52" 575
"14" "53" 871
"14" "56" 1214.5652173913
"14" "58" 359.571428571429
"14" "60" 212.666666666667
"14" "61" 470
"14" "62" 960.3
"14" "64" 252.285714285714
"14" "68" 3010.5625
"14" "69" 0
"14" "70" 418.5
"14" "71" 0
"14" "72" 320
"14" "73" 533.5
"14" "74" 0
"14" "75" 6328.95348837209
"14" "77" 2391.78378378378
"14" "79" 5745.13095238095
"14" "80" 580.428571428571
"14" "81" 157
"14" "82" 107
"14" "84" 1369.62295081967
"14" "85" 313
"14" "87" 0
"14" "88" 582
"14" "89" 559.333333333333
"14" "90" 5292.17475728155
"14" "91" 0
"14" "92" 470.333333333333
"14" "93" 2066.41132075472
"14" "94" 22.4285714285714
"14" "95" 1465.54545454545
"14" "96" 850.769230769231
"15" "1" 429.333333333333
"15" "2" 0
"15" "4" 549.142857142857
"15" "5" 2260.51515151515
"15" "6" 43.2
"15" "7" 269.8
"15" "8" 2224.5
"15" "9" 46.3103448275862
"15" "10" 3554.23076923077
"15" "11" 3287.75
"15" "12" 2713.58490566038
"15" "13" 1629.50326797386
"15" "14" 286.5
"15" "16" 1482.77227722772
"15" "17" 2998.02678571429
"15" "18" 5339
"15" "19" 104.333333333333
"15" "20" 2963.15
"15" "21" 972
"15" "23" 1217.44444444444
"15" "25" 313
"15" "27" 7753.625
"15" "28" 4459.29545454545
"15" "29" 198.148148148148
"15" "30" 1138.5
"15" "31" 974
"15" "32" 651.243243243243
"15" "33" 2709.52173913043
"15" "35" 0
"15" "36" 249.111111111111
"15" "37" 411
"15" "38" 2300.07692307692
"15" "41" 3822.1875
"15" "42" 650.545454545455
"15" "43" 197.6
"15" "45" 2168
"15" "46" 347
"15" "47" 4253.21212121212
"15" "48" 1481.3
"15" "50" 0
"15" "52" 797
"15" "53" 164.75
"15" "54" 3151
"15" "56" 3114.8622754491
"15" "58" 2685.14285714286
"15" "59" 361
"15" "60" 95.5714285714286
"15" "61" 2794
"15" "62" 273
"15" "64" 817
"15" "66" 321
"15" "67" 318.333333333333
"15" "68" 0
"15" "69" 220.333333333333
"15" "70" 1009.70588235294
"15" "72" 0
"15" "73" 86.7272727272727
"15" "74" 3872.42372881356
"15" "75" 2812.52941176471
"15" "76" 5606.22222222222
"15" "77" 245.529411764706
"15" "79" 416.692307692308
"15" "80" 1277.34328358209
"15" "81" 177.5
"15" "82" 2022.68292682927
"15" "83" 632.666666666667
"15" "84" 0
"15" "85" 3770.87704918033
"15" "86" 0
"15" "87" 219
"15" "88" 550.16
"15" "89" 489.75
"15" "90" 791.733333333333
"15" "91" 2113
"15" "92" 146
"15" "93" 489
"15" "94" 1643.85593220339
"15" "95" 3486.9746835443
"15" "96" 0
"16" "1" 0
"16" "2" 0
"16" "4" 793.5
"16" "5" 869.333333333333
"16" "6" 698.045454545455
"16" "7" 611.04347826087
"16" "9" 112.294117647059
"16" "10" 4321.03921568627
"16" "12" 5441.61151079137
"16" "13" 700.833333333333
"16" "14" 119.25
"16" "15" 1426.5487804878
"16" "17" 342.615384615385
"16" "18" 0
"16" "19" 0
"16" "20" 490.45
"16" "23" 828.060606060606
"16" "25" 0
"16" "27" 543.368421052632
"16" "28" 580.623188405797
"16" "29" 102.7
"16" "31" 905
"16" "32" 178.714285714286
"16" "33" 580.769230769231
"16" "36" 642.428571428571
"16" "37" 0
"16" "38" 1324.51851851852
"16" "39" 0
"16" "42" 312.090909090909
"16" "43" 0
"16" "46" 1052.66666666667
"16" "47" 460.375
"16" "48" 1358.89898989899
"16" "50" 375.885714285714
"16" "51" 0
"16" "52" 1742
"16" "53" 640.96
"16" "56" 499.214285714286
"16" "57" 0
"16" "58" 981.75
"16" "59" 0
"16" "60" 157
"16" "62" 1603.33333333333
"16" "63" 208.666666666667
"16" "64" 438.466666666667
"16" "66" 0
"16" "67" 0
"16" "68" 1533.5
"16" "70" 1201.42857142857
"16" "71" 3451
"16" "72" 0
"16" "73" 306.568181818182
"16" "74" 761.722222222222
"16" "75" 321.571428571429
"16" "76" 1916.5
"16" "77" 701.75
"16" "79" 694.8
"16" "80" 250.95652173913
"16" "81" 0
"16" "82" 454.060606060606
"16" "83" 767.5
"16" "84" 379.859375
"16" "85" 538.08064516129
"16" "87" 408.8
"16" "88" 1132.89285714286
"16" "89" 6412
"16" "90" 330.115384615385
"16" "92" 162.647058823529
"16" "93" 789.5
"16" "94" 571.796875
"16" "95" 584.239130434783
"16" "96" 801.833333333333
"17" "5" 4108.14285714286
"17" "9" 0
"17" "12" 0
"17" "13" 6655.25
"17" "15" 173.75
"17" "16" 0
"17" "20" 1914.33333333333
"17" "27" 0
"17" "28" 920.333333333333
"17" "29" 0
"17" "32" 819
"17" "33" 0
"17" "38" 953.166666666667
"17" "47" 0
"17" "56" 253
"17" "58" 2588.66666666667
"17" "70" 2824.66666666667
"17" "74" 0
"17" "77" 5972
"17" "80" 6223.88888888889
"17" "82" 3629.66666666667
"17" "84" 1438.5
"17" "85" 1889.83333333333
"17" "88" 0
"17" "90" 0
"17" "92" 0
"17" "93" 8474
"17" "94" 404.588235294118
"17" "95" 4911.4
"18" "3" 3107.1568627451
"18" "11" 4052.85483870968
"18" "19" 3144.85964912281
"18" "20" 1107.51094890511
"18" "21" 566.6
"18" "22" 4009.36842105263
"18" "25" 0
"18" "27" 350
"18" "28" 852.166666666667
"18" "29" 5725
"18" "30" 3942.1095890411
"18" "32" 0
"18" "34" 1552.34615384615
"18" "35" 1377.86885245902
"18" "36" 0
"18" "37" 1416
"18" "38" 884.666666666667
"18" "39" 4734
"18" "41" 2859.50943396226
"18" "42" 695
"18" "43" 1008
"18" "44" 1568.28571428571
"18" "45" 1386.71641791045
"18" "46" 1008
"18" "47" 0
"18" "48" 695
"18" "49" 2171.5303030303
"18" "51" 2873
"18" "53" 345
"18" "54" 930.315789473684
"18" "55" 336.4
"18" "56" 952.2
"18" "58" 0
"18" "61" 0
"18" "62" 0
"18" "63" 3662.30434782609
"18" "64" 0
"18" "68" 0
"18" "69" 0
"18" "70" 0
"18" "71" 2773.68115942029
"18" "72" 1133.88709677419
"18" "74" 650
"18" "75" 0
"18" "76" 975.764705882353
"18" "78" 2879.2
"18" "80" 475.5
"18" "81" 265
"18" "82" 3230
"18" "83" 1930.91666666667
"18" "85" 966.333333333333
"18" "88" 0
"18" "91" 1345.38181818182
"18" "92" 0
"18" "94" 0
"18" "95" 1893
"18" "96" 0
"19" "2" 0
"19" "3" 2437.10344827586
"19" "7" 2870
"19" "8" 156.5
"19" "9" 0
"19" "10" 0
"19" "11" 3189.84705882353
"19" "12" 3138
"19" "13" 995.25
"19" "15" 481
"19" "16" 1513
"19" "17" 1893.75
"19" "18" 3341.49473684211
"19" "20" 0
"19" "21" 738.796296296296
"19" "22" 4217.45
"19" "23" 0
"19" "25" 313
"19" "27" 0
"19" "28" 1490.72727272727
"19" "29" 0
"19" "30" 3092.87628865979
"19" "32" 334
"19" "33" 778.222222222222
"19" "34" 2462.68656716418
"19" "35" 1578.98550724638
"19" "37" 1686.51923076923
"19" "38" 1906.375
"19" "41" 2530.04347826087
"19" "43" 0
"19" "44" 1734.03846153846
"19" "45" 1826.07207207207
"19" "46" 0
"19" "48" 1287
"19" "49" 2167.60227272727
"19" "50" 0
"19" "52" 0
"19" "53" 0
"19" "54" 781.638888888889
"19" "55" 0
"19" "56" 1547.71428571429
"19" "57" 0
"19" "58" 1596.18181818182
"19" "61" 156.5
"19" "63" 3646.81818181818
"19" "68" 795.75
"19" "69" 0
"19" "70" 339
"19" "71" 3124.31967213115
"19" "72" 1226.52727272727
"19" "74" 429
"19" "75" 313
"19" "76" 1918.48275862069
"19" "78" 2683.88
"19" "79" 2870
"19" "80" 1898
"19" "82" 1481.625
"19" "83" 2179.68468468468
"19" "85" 1480.07142857143
"19" "87" 0
"19" "88" 1225
"19" "91" 1387.85915492958
"19" "94" 1798.42857142857
"19" "95" 1769.75
"19" "96" 5034
"20" "1" 0
"20" "4" 0
"20" "5" 0
"20" "6" 858.330275229358
"20" "7" 791.555555555556
"20" "9" 290.913043478261
"20" "10" 925.666666666667
"20" "11" 0
"20" "12" 157
"20" "13" 3532.76470588235
"20" "14" 0
"20" "15" 1684
"20" "16" 98.2727272727273
"20" "17" 3677.15789473684
"20" "18" 3043.66037735849
"20" "23" 1598.57142857143
"20" "27" 141.1875
"20" "28" 782.393939393939
"20" "29" 554.8
"20" "32" 2963.36363636364
"20" "33" 844
"20" "36" 3641
"20" "38" 918.038461538462
"20" "42" 5548.63888888889
"20" "43" 0
"20" "47" 663.454545454545
"20" "48" 1375
"20" "50" 4820.49382716049
"20" "52" 0
"20" "53" 324.375
"20" "56" 609.257142857143
"20" "58" 0
"20" "59" 0
"20" "60" 3025.66666666667
"20" "61" 270.833333333333
"20" "62" 0
"20" "64" 326.75
"20" "67" 0
"20" "70" 1086.40540540541
"20" "73" 3281.41558441558
"20" "74" 221.714285714286
"20" "75" 0
"20" "76" 2520
"20" "77" 273.857142857143
"20" "79" 300.333333333333
"20" "80" 1899.89795918367
"20" "81" 6746.18867924528
"20" "82" 982.545454545455
"20" "83" 0
"20" "84" 1509.83720930233
"20" "85" 1850.3125
"20" "87" 0
"20" "88" 3012.47368421053
"20" "89" 985
"20" "90" 240.666666666667
"20" "92" 0
"20" "93" 322
"20" "94" 881.75
"20" "95" 967.648648648649
"20" "96" 284.166666666667
"21" "3" 149.4
"21" "6" 0
"21" "11" 748.464285714286
"21" "15" 0
"21" "18" 947.4
"21" "19" 578.719298245614
"21" "22" 715.0625
"21" "27" 703
"21" "28" 53.6666666666667
"21" "30" 610.358974358974
"21" "32" 0
"21" "34" 1217.36956521739
"21" "35" 810.628571428571
"21" "36" 0
"21" "37" 2110.32558139535
"21" "38" 0
"21" "40" 0
"21" "41" 298.8125
"21" "42" 0
"21" "43" 354
"21" "44" 474.96875
"21" "45" 736.25
"21" "46" 354
"21" "48" 349
"21" "49" 1679.85714285714
"21" "52" 240.5
"21" "53" 354
"21" "54" 947.840909090909
"21" "55" 133.4
"21" "56" 177
"21" "58" 170.5
"21" "59" 0
"21" "63" 696.586206896552
"21" "68" 949
"21" "71" 634.96
"21" "72" 309.727272727273
"21" "73" 0
"21" "74" 0
"21" "75" 0
"21" "76" 481.3125
"21" "78" 961.75
"21" "79" 0
"21" "81" 354
"21" "82" 6593
"21" "83" 807.389830508475
"21" "85" 140.2
"21" "91" 352.695652173913
"21" "94" 0
"21" "95" 0
"22" "3" 3333.02857142857
"22" "6" 0
"22" "7" 312
"22" "11" 4531.94
"22" "18" 3659.6935483871
"22" "19" 3503.4
"22" "21" 792.033333333333
"22" "27" 774
"22" "28" 0
"22" "30" 3746
"22" "32" 774
"22" "33" 0
"22" "34" 2668.1935483871
"22" "35" 1055.16216216216
"22" "36" 0
"22" "37" 1454.47368421053
"22" "38" 2523.5
"22" "39" 5758.83333333333
"22" "40" 0
"22" "41" 3771.07894736842
"22" "42" 774
"22" "43" 319
"22" "44" 1616.91666666667
"22" "45" 2372.02325581395
"22" "49" 2583.625
"22" "51" 592.666666666667
