Nº de nós: 36
Total Geral Contatos: 10604
Total Tipo Contato (A -> B): 1032
Total Tempo Contato: 11449315
Total Tempo Inter Contato: 463913860
Total Contatos(tempo = 0): 3764
Total Conexões(tempo > 0): 6876
Grau Geral: 1032
Grau Medio: 57.3333333333333
Densidade: 0.819047619047619
Media Nº Contatos: 10.2751937984496
Media Tempo de Contatos: 11094.2974806202
Media Tempo Inter Contatos: 449528.934108527
 
"a" "b" "num_contatos" "tempo_contatos" "inter_contatos" "media_tcontatos" "media_intercon" "porc_contatos" "porc_tempo_cont" "porc_inter_cont" "porc_media_tcont" "porc_media_tinter"
"0" "17" 11 20224 588440 1838.54545454545 58844 0.00103734439834025 0.00176639388469965 0.00126842513392465 0.00213657710949452 0.000818700153436988
"0" "18" 19 12201 596461 642.157894736842 33136.7222222222 0.00179177668804225 0.00106565327270671 0.00128571498165629 0.000746252889850435 0.000461033233086333
"0" "19" 12 25340 582176 2111.66666666667 52925.0909090909 0.001131648434553 0.00221323284406098 0.00125492262723084 0.00245397178064223 0.000736350011011136
"0" "21" 2 0 11663 0 11663 0.0001886080724255 0 2.5140443098639e-05 0 0.000162268028848066
"0" "22" 13 17834 590830 1371.84615384615 49235.8333333333 0.00122595247076575 0.00155764777194094 0.00127357695241095 0.0015942249797574 0.000685021145819421
"0" "23" 1 2248 0 2248 0 9.43040362127499e-05 0.000196343624050871 0 0.00261240500215489 0
"0" "24" 1 0 0 0 0 9.43040362127499e-05 0 0 0 0
"0" "25" 7 2870 439152 410 73192 0.000660128253489249 0.00025067001825 0.000946624013345926 0.000476461766407253 0.00101832475070288
"0" "26" 3 7 96264 2.33333333333333 48132 0.00028291210863825 6.11390288414634e-07 0.000207504039650809 2.71157102833396e-06 0.000669663445469872
"0" "28" 2 0 1688 0 1688 0.0001886080724255 0 3.63860652923799e-06 0 2.34852467371633e-05
"0" "29" 10 12196 589571 1219.6 65507.8888888889 0.000943040362127499 0.00106521656535784 0.00127086308652214 0.00141729943978118 0.000911415245134024
"0" "32" 12 7071 600457 589.25 54587 0.001131648434553 0.000617591532768554 0.00129432864971958 0.000684768526476765 0.00075947225334214
"0" "34" 2 5104 1118 2552 1118 0.0001886080724255 0.000445790861724042 2.40993015384365e-06 0.00296568397041783 1.55548020451117e-05
"0" "35" 1 0 0 0 0 9.43040362127499e-05 0 0 0 0
"1" "0" 22 15639 592984 710.863636363636 28237.3333333333 0.0020746887966805 0.00136593324578807 0.00127822005576639 0.000826095960625613 0.000392867737282499
"1" "2" 3 2847 332621 949 166310.5 0.00028291210863825 0.000248661164445209 0.000716988709929899 0.0011028346739524 0.00231388810869727
"1" "3" 22 22604 585459 1027.45454545455 27879 0.0020746887966805 0.00197426658276063 0.00126199937203859 0.00119400684787911 0.000387882223806502
"1" "4" 20 19854 589311 992.7 31016.3684210526 0.001886080724255 0.00173407754088345 0.00127030263764915 0.00115361852564019 0.000431532621599041
"1" "5" 20 16318 592305 815.9 31173.9473684211 0.001886080724255 0.00142523810376429 0.00127675642197886 0.000948158915150433 0.000433725027084544
"1" "6" 2 0 73655 0 73655 0.0001886080724255 0 0.000158768698999422 0 0.00102476649788256
"1" "7" 2 2921 555 1460.5 555 0.0001886080724255 0.00025512443320845 1.19634278656818e-06 0.00169724978009218 7.72174877910286e-06
"1" "8" 8 5205 513271 650.625 73324.4285714286 0.000754432289701999 0.000454612350171167 0.00110639289802637 0.000756092528704192 0.00102016723747719
"1" "9" 14 9888 598735 706.285714285714 46056.5384615385 0.0013202565069785 0.000863632453120558 0.00129061675372234 0.000820775948821414 0.000640787422765925
"1" "10" 1 0 0 0 0 9.43040362127499e-05 0 0 0 0
"1" "11" 1 0 0 0 0 9.43040362127499e-05 0 0 0 0
"1" "12" 7 6430 427420 918.571428571429 71236.6666666667 0.000660128253489249 0.000561605650643728 0.000921334835738686 0.00106747357421555 0.000991120079028271
"1" "13" 20 23736 573461 1186.8 30182.1578947368 0.001886080724255 0.00207313712654425 0.00123613681212284 0.0013791824984686 0.000419926199773647
"1" "14" 24 18631 586018 776.291666666667 25479.0434782609 0.002263296869106 0.00162725892335044 0.00126320433711552 0.000902129996944464 0.000354491482650395
"1" "15" 1 0 0 0 0 9.43040362127499e-05 0 0 0 0
"1" "16" 7 10460 590239 1494.28571428571 98373.1666666667 0.000660128253489249 0.000913591773831011 0.0012723030090112 0.00173651222181877 0.00136867185514381
"1" "17" 21 24766 583849 1179.33333333333 29192.45 0.00198038476046775 0.00216309884041098 0.00125852890017125 0.00137050547117793 0.000406156333597335
"1" "18" 21 13333 592427 634.904761904762 29621.35 0.00198038476046775 0.00116452381649033 0.00127701940183464 0.000737824010628095 0.000412123645401583
"1" "19" 19 15645 588447 823.421052631579 32691.5 0.00179177668804225 0.00136645729460671 0.00126844022293277 0.000956899144472589 0.000454838829210885
"1" "20" 4 4634 513928 1158.5 171309.333333333 0.000377216144851 0.000404740370930488 0.00110780910921696 0.00134629501556781 0.00238343718110917
"1" "21" 6 5798 520229 966.333333333333 104045.8 0.000565824217276499 0.000506405841746864 0.00112139137209654 0.00112297777302002 0.00144759554796537
"1" "22" 10 18356 590264 1835.6 65584.8888888889 0.000943040362127499 0.00160324001916272 0.00127235689832591 0.00213315419126135 0.000912486550820494
"1" "23" 4 575 706890 143.75 235630 0.000377216144851 5.02213451197735e-05 0.00152375270702195 0.00016705214370986 0.00327833453120722
"1" "24" 4 0 336676 0 112225.333333333 0.000377216144851 0 0.000725729556775907 0 0.001561397893065
"1" "25" 4 1128 345329 282 115109.666666667 0.000377216144851 9.85211779045297e-05 0.000744381726383428 0.000327712727138647 0.00160152779828157
"1" "26" 2 0 240835 0 240835 0.0001886080724255 0 0.000519137324329995 0 0.00335075201300043
"1" "27" 2 0 2868 0 2868 0.0001886080724255 0 6.18218218356313e-06 0 3.99026585557964e-05
"1" "28" 3 2889 8114 963 4057 0.00028291210863825 0.000252329506175697 1.74903159823679e-05 0.0011191041001224 5.64452879221987e-05
"1" "29" 12 4559 597166 379.916666666667 54287.8181818182 0.001131648434553 0.000398189760697474 0.00128723466033112 0.000441501868506233 0.000755309718496599
"1" "31" 3 1784 178219 594.666666666667 89109.5 0.00028291210863825 0.000155817182075958 0.000384163991134044 0.000691063244935397 0.00123978589699363
"1" "32" 18 15724 592899 873.555555555556 34876.4117647059 0.0016974726518295 0.00137335727071882 0.00127803683209637 0.00101516054403627 0.000485237639574065
"1" "33" 8 7524 494898 940.5 70699.7142857143 0.000754432289701999 0.000657157218575958 0.00106678856285949 0.00109295680806347 0.000983649427871415
"1" "34" 7 15151 699849 2164.42857142857 116641.5 0.000660128253489249 0.00132331060853859 0.00150857532042694 0.00251528648879313 0.00162284028868059
"1" "35" 1 0 0 0 0 9.43040362127499e-05 0 0 0 0
"2" "1" 1 2350 0 2350 0 9.43040362127499e-05 0.00020525245396777 0 0.00273093939282206 0
"2" "3" 2 1763 348088 881.5 348088 0.0001886080724255 0.000153983011210714 0.000750328951154855 0.00102439279777559 0.00484296952976641
"2" "4" 7 2866 850680 409.428571428571 141780 0.000660128253489249 0.000250320652370906 0.00183370248950958 0.000475797708196232 0.00197259376919136
"2" "5" 6 14544 644398 2424 128879.6 0.000565824217276499 0.00127029433638606 0.00138904666482696 0.00281693493114922 0.00179310971883111
"2" "6" 28 38536 823058 1376.28571428571 30483.6296296296 0.002640513013957 0.00336579087919234 0.00177416126347249 0.00159938420124302 0.000424120594369759
"2" "7" 2 621 331645 310.5 331645 0.0001886080724255 5.42390527293554e-05 0.00071488487108361 0.000360832630413298 0.00461419706999201
"2" "8" 3 1757 524684 585.666666666667 262342 0.00028291210863825 0.000153458962392073 0.00113099444797791 0.000680604328111824 0.00364998021298631
"2" "9" 2 0 331909 0 331909 0.0001886080724255 0 0.000715453942246951 0 0.00461787011805991
"2" "10" 18 17380 837978 965.555555555556 49292.8235294118 0.0016974726518295 0.00151799474466376 0.00180632240649158 0.00112207391601058 0.000685814053886068
"2" "11" 19 9099 850178 478.894736842105 47232.1111111111 0.00179177668804225 0.000794720033469251 0.0018326203920702 0.000556524468875429 0.000657143236588599
"2" "12" 3 2 640286 0.666666666666667 320143 0.00028291210863825 1.74682939547038e-07 0.00138018295034341 7.74734579523988e-07 0.00445416904394293
"2" "13" 3 2301 415026 767 207513 0.00028291210863825 0.000200972721948868 0.000894618669077919 0.000891332133742348 0.00288714099891526
"2" "14" 1 7 0 7 0 9.43040362127499e-05 6.11390288414634e-07 0 8.13471308500188e-06 0
"2" "15" 28 24109 827802 861.035714285714 30659.3333333333 0.002640513013957 0.00210571549476977 0.00178438729983191 0.00100061121309342 0.000426565170693287
"2" "16" 5 4648 592224 929.6 148056 0.00047152018106375 0.000405963151507317 0.00127658182059919 0.00108028989768825 0.0020599121391691
"2" "17" 4 1188 427697 297 142565.666666667 0.000377216144851 0.000103761666090941 0.000921931929345676 0.000345144255177937 0.00198352479734292
"2" "18" 3 7 854806 2.33333333333333 427403 0.00028291210863825 6.11390288414634e-07 0.00184259638200937 2.71157102833396e-06 0.00594648395213495
"2" "19" 7 9310 726921 1330 121153.5 0.000660128253489249 0.000813149083591464 0.00156693098154041 0.00154559548615036 0.00168561601929556
"2" "20" 25 48467 894532 1938.68 37272.1666666667 0.00235760090531875 0.00423317901551316 0.00192822865865659 0.00225294365194735 0.000518569923338471
"2" "21" 32 33342 904537 1041.9375 29178.6129032258 0.003017729158808 0.00291213928518868 0.00194979516240364 0.00121083751642916 0.000405963817227745
"2" "22" 6 2891 424062 481.833333333333 84812.4 0.000565824217276499 0.000252504189115244 0.000914096422986802 0.000559939417350962 0.00118000008315817
"2" "24" 22 40075 902924 1821.59090909091 42996.380952381 0.0020746887966805 0.00350020940117378 0.00194631822381853 0.0021168742005289 0.00059821126508989
"2" "26" 17 20261 583924 1191.82352941176 36495.25 0.00160316861561675 0.00176962551908127 0.00125869056811538 0.00138502035138843 0.000507760634469466
"2" "27" 28 31624 911928 1129.42857142857 33775.1111111111 0.002640513013957 0.00276208664011777 0.00196572699940459 0.00131251105408214 0.000469915176551866
"2" "28" 13 8067 847283 620.538461538462 70606.9166666667 0.00122595247076575 0.000704583636662979 0.00182638000942675 0.000721128906117694 0.000982358328949641
"2" "30" 1 0 0 0 0 9.43040362127499e-05 0 0 0 0
"2" "31" 40 51094 891905 1277.35 22869.358974359 0.00377216144851 0.00446262505660819 0.00192256596946683 0.00148441082273245 0.000318182783313732
"2" "32" 5 7 680980 1.4 170245 0.00047152018106375 6.11390288414634e-07 0.00146790182125621 1.62694261700038e-06 0.00236862904666372
"2" "33" 34 61818 881734 1818.17647058824 26719.2121212121 0.0032063372312335 0.00539927497845941 0.0019006416406701 0.00211290627516238 0.000371746024460468
"2" "34" 4 2350 113226 587.5 37742 0.000377216144851 0.00020525245396777 0.000244066861895439 0.000682734848205515 0.000525106743100721
"2" "35" 32 47122 893495 1472.5625 28822.4193548387 0.003017729158808 0.00411570473866777 0.00192599332988241 0.00171126763389044 0.000401008074709939
"3" "0" 29 74212 553452 2559.03448275862 19766.1428571429 0.00273481705016975 0.00648178515483241 0.00119300596020132 0.00297385875598108 0.000275007548603091
"3" "1" 20 26183 578331 1309.15 30438.4736842105 0.001886080724255 0.00228686170308005 0.0012466344506284 0.00152136566217574 0.000423492336952806
"3" "2" 2 1801 611001 900.5 611001 0.0001886080724255 0.000157301987062108 0.00131705700709179 0.00104647273329203 0.00850089410050563
"3" "4" 16 17931 587766 1120.6875 39184.4 0.001508864579404 0.00156611989450897 0.00126697227800006 0.00130235303863543 0.00054517494208987
"3" "5" 22 8093 595362 367.863636363636 28350.5714285714 0.0020746887966805 0.000706854514877091 0.00128334600738163 0.000427495019460521 0.000394443225793585
"3" "6" 2 4687 359720 2343.5 359720 0.0001886080724255 0.000409369468828484 0.000775402571503253 0.0027233857306717 0.00500480625372771
"3" "8" 7 1198 170882 171.142857142857 28480.3333333333 0.000660128253489249 0.000104635080788676 0.000368348555052871 0.000198885434200658 0.000396248611072269
"3" "9" 19 7081 602155 372.684210526316 33453.0555555556 0.00179177668804225 0.000618464947466289 0.00129798881197471 0.000433097017706002 0.000465434398006074
"3" "10" 2 2324 565 1162 565 0.0001886080724255 0.000202981575753659 1.21789851245229e-06 0.00135036237211031 7.86087938773534e-06
"3" "12" 9 4560 424600 506.666666666667 53075 0.000848736325914749 0.000398277102167248 0.000915256121039367 0.000588798280438231 0.000738435705316908
"3" "13" 21 23756 578477 1131.2380952381 28923.85 0.00198038476046775 0.00207488395593972 0.00124694916422631 0.0013146139050837 0.000402419285449467
"3" "14" 23 27366 578951 1189.82608695652 26315.9545454545 0.00216899283289325 0.00239018666182213 0.00124797090563321 0.0013826991197774 0.000366135477265387
"3" "16" 9 4612 601076 512.444444444444 75134.5 0.000848736325914749 0.000402818858595471 0.00129566294915181 0.000595512646794106 0.00104535087142974
"3" "17" 15 20258 583674 1350.53333333333 41691 0.00141456054319125 0.00176936349467195 0.00125815167496828 0.0015694573111997 0.000580049420449689
"3" "18" 25 13541 592788 541.64 24699.5 0.00235760090531875 0.00118269084220322 0.00127779756353906 0.000629440856480059 0.000343645646791804
"3" "19" 20 24211 583274 1210.55 30698.6315789474 0.001886080724255 0.00211462432468667 0.00125728944593292 0.00140678241786415 0.000427111929576334
"3" "20" 3 1162 3511 387.333333333333 1755.5 0.00028291210863825 0.000101490787876829 7.56821535791149e-06 0.000450120790703437 2.44243783454326e-05
"3" "21" 1 0 0 0 0 9.43040362127499e-05 0 0 0 0
"3" "22" 12 13400 592297 1116.66666666667 53845.1818181818 0.001131648434553 0.00117037569496516 0.00127673917739815 0.00129768042070268 0.000749151291829039
"3" "23" 2 553 2828 276.5 2828 0.0001886080724255 4.82998327847561e-05 6.09595928002668e-06 0.000321321166857574 3.93461361212665e-05
"3" "24" 4 1176 106959 294 35653 0.000377216144851 0.000102713568453659 0.000230557888483866 0.000341657949570079 0.000496042358957395
"3" "25" 7 24 440269 3.42857142857143 73378.1666666667 0.000660128253489249 2.09619527456446e-06 0.000949031787927181 3.98434926612337e-06 0.00102091489886692
"3" "26" 1 0 0 0 0 9.43040362127499e-05 0 0 0 0
"3" "27" 1 0 0 0 0 9.43040362127499e-05 0 0 0 0
"3" "28" 2 1134 1746 567 1746 0.0001886080724255 9.90452267231708e-05 3.76362973936584e-06 0.000658911759885152 2.42922042672317e-05
"3" "29" 13 13343 586631 1026.38461538462 48885.9166666667 0.00122595247076575 0.00116539723118807 0.00126452570311221 0.00119276348014484 0.000680152733939022
"3" "31" 2 3464 1214 1732 1214 0.0001886080724255 0.000302550851295471 2.61686512233112e-06 0.00201276043760332 1.68904558879835e-05
"3" "32" 16 19776 586553 1236 39103.5333333333 0.001508864579404 0.00172726490624112 0.00126435756845032 0.00143635791043747 0.000544049839234729
"3" "33" 2 0 1211 0 1211 0.0001886080724255 0 2.61039840456588e-06 0 1.68487167053938e-05
"3" "34" 3 3983 1780 1327.66666666667 890 0.00028291210863825 0.000347881074107927 3.83691920737182e-06 0.00154288391512202 1.23826241682911e-05
"3" "35" 1 0 0 0 0 9.43040362127499e-05 0 0 0 0
"4" "0" 15 15405 593210 1027 42372.1428571429 0.00141456054319125 0.00134549534186106 0.00127870721517137 0.0011934786197567 0.000589526202477684
"4" "1" 16 20412 580754 1275.75 38716.9333333333 0.001508864579404 0.00178281408101707 0.00125185740301012 0.00148255145974159 0.000538671049904997
"4" "2" 4 4137 328737 1034.25 109579 0.000377216144851 0.000361331660453049 0.000708616465996511 0.00120190385830903 0.0015245792963339
"4" "3" 15 16726 591876 1115.06666666667 42276.8571428571 0.00141456054319125 0.00146087342343188 0.00127583168133843 0.00129582105771182 0.000588200486535429
"4" "5" 17 25432 838049 1496 52378.0625 0.00160316861561675 0.00222126825928014 0.00180647545214536 0.00173850439645183 0.000728739171461528
"4" "6" 7 27 855502 3.85714285714286 142583.666666667 0.000660128253489249 2.35821968388502e-06 0.0018440966605309 4.48239292438879e-06 0.00198377523243845
"4" "7" 1 0 0 0 0 9.43040362127499e-05 0 0 0 0
"4" "8" 11 7597 515418 690.636363636364 51541.8 0.00103734439834025 0.000663533145869425 0.00111102091237369 0.000802589809178692 0.000717104200401376
"4" "9" 12 20298 588311 1691.5 53482.8181818182 0.001131648434553 0.00177285715346289 0.00126814706506074 0.00196569531189724 0.000744109704501684
"4" "10" 3 19 335178 6.33333333333333 167589 0.00028291210863825 1.65948792569686e-06 0.000722500509038467 7.35997850547789e-06 0.00233167595701093
"4" "11" 6 612 856647 102 171329.4 0.000565824217276499 5.34529795013938e-05 0.00184656479114463 0.00011853439066717 0.00238371636986383
"4" "12" 7 5308 425064 758.285714285714 70844 0.000660128253489249 0.00046360852155784 0.00091625630672039 0.000881205246024285 0.000985656883795969
"4" "13" 15 20263 839239 1350.86666666667 59945.6428571429 0.00141456054319125 0.00176980020202082 0.00180904058352557 0.00156984467848946 0.00083402737755798
"4" "14" 23 24178 832368 1051.21739130435 37834.9090909091 0.00216899283289325 0.00211174205618415 0.0017942296442706 0.00122162169546072 0.000526399392937288
"4" "15" 4 1773 341047 443.25 113682.333333333 0.000377216144851 0.00015485642590845 0.000735151564559852 0.000515101653561012 0.00158166922274276
"4" "16" 13 16264 844905 1251.07692307692 70408.75 0.00122595247076575 0.00142052166439652 0.00182125405781151 0.00145387883092825 0.00097960122405524
"4" "17" 17 16796 842703 988 52668.9375 0.00160316861561675 0.00146698732631603 0.00181650748697183 0.00114815664685455 0.000732786133040125
"4" "18" 24 17925 844959 746.875 36737.347826087 0.002263296869106 0.00156559584569033 0.00182137045873128 0.000867944833622968 0.000511128956258674
"4" "19" 15 29494 833396 1966.26666666667 59528.2857142857 0.00141456054319125 0.00257604930950018 0.00179644557289148 0.00228500216884805 0.000828220662227697
"4" "20" 9 6939 595317 771 74414.625 0.000848736325914749 0.00060606245875845 0.00128324900661515 0.000895980541219492 0.00103533520674081
"4" "21" 3 2938 160845 979.333333333333 80422.5 0.00028291210863825 0.000256609238194599 0.000346713072982989 0.00113808509732074 0.00111892313727459
"4" "22" 16 16199 845150 1012.4375 56343.3333333333 0.001508864579404 0.00141484446886124 0.00182178217309567 0.00117655551128523 0.000783908225904959
"4" "23" 1 0 0 0 0 9.43040362127499e-05 0 0 0 0
"4" "24" 5 2322 260629 464.4 65157.25 0.00047152018106375 0.000202806892814112 0.000561804728145005 0.00053968010809641 0.000906536784931891
"4" "25" 2 5121 1107 2560.5 1107 0.0001886080724255 0.000447275666710192 2.38621885537112e-06 0.00297556183630676 1.5401758375616e-05
"4" "26" 2 577 5770 288.5 5770 0.0001886080724255 5.03960280593206e-05 1.24376538351322e-05 0.000335266389289006 8.02783611809432e-05
"4" "27" 5 0 587333 0 146833.25 0.00047152018106375 0 0.00126603891506928 0 0.00204289994399857
"4" "28" 9 6960 332865 773.333333333333 41608.125 0.000848736325914749 0.000607896629623694 0.000717514669641472 0.000898692112247826 0.000578896375530647
"4" "29" 8 3455 851920 431.875 121702.857142857 0.000754432289701999 0.000301764778067509 0.00183637539951921 0.000501882744797884 0.0016932592586598
"4" "31" 2 2949 66944 1474.5 66944 0.0001886080724255 0.000257569994362108 0.000144302651358595 0.00171351920626218 0.0009313959464293
"4" "32" 24 30690 832791 1278.75 36208.3043478261 0.002263296869106 0.0026805097073493 0.0017951414514755 0.00148603776534945 0.000503768342146326
"4" "33" 9 5184 597093 576 74636.625 0.000848736325914749 0.000452778179305924 0.00128707730353217 0.000669370676708726 0.00103842390625245
"4" "34" 3 3506 5627 1168.66666666667 2813.5 0.00028291210863825 0.000306219193025958 1.21294069549894e-05 0.00135810971790555 3.91443967387493e-05
"4" "35" 4 7 332829 1.75 110943 0.000377216144851 6.11390288414634e-07 0.000717437069028289 2.03367827125047e-06 0.00154355671135137
"5" "0" 11 4005 560095 364.090909090909 56009.5 0.00103734439834025 0.000349802586442944 0.00120732542890613 0.000423110726044578 0.000779263582420111
"5" "1" 18 10587 553515 588.166666666667 32559.7058823529 0.0016974726518295 0.000924684140492248 0.00119314176127439 0.000683509582785039 0.000453005169630643
"5" "2" 13 9209 650220 708.384615384615 54185 0.00122595247076575 0.000804327595144338 0.00140159640843669 0.000823215085711893 0.000753879202875114
"5" "3" 16 6925 562420 432.8125 37494.6666666667 0.001508864579404 0.00060483967818162 0.00121233713517419 0.000502972215300339 0.000521665579380544
"5" "4" 14 28086 801177 2006.14285714286 61629 0.0013202565069785 0.00245307252005906 0.00172699517966547 0.00233134236434044 0.000857448027941135
"5" "6" 4 1207 808451 301.75 269483.666666667 0.000377216144851 0.000105421154016638 0.00174267481467357 0.000350664239057045 0.00374934265598468
"5" "7" 2 608 620 304 620 0.0001886080724255 5.31036136222997e-05 1.3364550048149e-06 0.000353278968262939 8.626097735214e-06
"5" "8" 7 4064 391820 580.571428571429 65303.3333333333 0.000660128253489249 0.000354955733159582 0.00084459645159125 0.00067468314239689 0.000908569251239664
"5" "9" 19 12093 561901 636.473684210526 31216.7222222222 0.00179177668804225 0.00105622039397117 0.0012112183930008 0.000739647258172389 0.000434320156228896
"5" "10" 1 7 0 7 0 9.43040362127499e-05 6.11390288414634e-07 0 8.13471308500188e-06 0
"5" "12" 15 14553 819387 970.2 58527.6428571429 0.00141456054319125 0.00127108040961402 0.00176624815650043 0.00112747123358126 0.000814298657253893
"5" "13" 15 4050 812033 270 58002.3571428571 0.00141456054319125 0.000353732952582753 0.00175039607568526 0.000313767504707215 0.000806990325140442
"5" "14" 21 35896 789884 1709.33333333333 39494.2 0.00198038476046775 0.00313520939899025 0.00170265229842454 0.00198641946189951 0.000549485208345304
"5" "15" 2 605 580 302.5 580 0.0001886080724255 5.28415892129791e-05 1.25023210127846e-06 0.00035153581545901 8.06957530068407e-06
"5" "16" 9 595 821720 66.1111111111111 102715 0.000848736325914749 5.19681745152439e-05 0.0017712771073492 7.68278458027955e-05 0.00142908004656856
"5" "17" 20 9290 818260 464.5 43066.3157894737 0.001886080724255 0.000811402254195993 0.00176381882619329 0.000539796318283339 0.000599184272734823
"5" "18" 21 11508 817750 548 40887.5 0.00198038476046775 0.00100512563415366 0.0017627194841732 0.000636831824368718 0.000568870276046069
"5" "19" 25 24030 805235 961.2 33551.4583333333 0.00235760090531875 0.00209881551865767 0.00173574249322924 0.00111701231675769 0.000466803481842409
"5" "20" 3 14 6408 4.66666666666667 3204 0.00028291210863825 1.22278057682927e-06 1.38129091465385e-05 5.42314205666792e-06 4.45774470058478e-05
"5" "22" 14 7002 817574 500.142857142857 62890.3076923077 0.0013202565069785 0.000611564971354181 0.00176234010339764 0.000581216949195746 0.000874996678631495
"5" "23" 2 1149 1112 574.5 1112 0.0001886080724255 0.000100355348769774 2.39699671831318e-06 0.000667627523904797 1.54713236799322e-05
"5" "24" 7 631 253487 90.1428571428571 42247.8333333333 0.000660128253489249 5.51124674270906e-05 0.000546409628718573 0.000104755182788494 0.000587796676507041
"5" "25" 3 8577 308375 2859 154187.5 0.00028291210863825 0.000749127786247474 0.000664724696951283 0.00332244924428862 0.00214522007185211
"5" "26" 2 14 579 7 579 0.0001886080724255 1.22278057682927e-06 1.24807652869005e-06 8.13471308500188e-06 8.05566223982082e-06
"5" "27" 1 0 0 0 0 9.43040362127499e-05 0 0 0 0
"5" "28" 2 14 243049 7 243049 0.0001886080724255 1.22278057682927e-06 0.000523909762040738 8.13471308500188e-06 0.00338155552975166
"5" "29" 3 590 396514 196.666666666667 198257 0.00028291210863825 5.15314671663763e-05 0.000854714709321252 0.000228546700959577 0.00275836170756504
"5" "31" 1 562 0 562 0 9.43040362127499e-05 4.90859060127178e-05 0 0.000653101250538722 0
"5" "32" 15 22568 804387 1504.53333333333 57456.2142857143 0.00141456054319125 0.00197112228984878 0.00173391456767427 0.00174842099906974 0.000799391806328984
"5" "33" 7 3501 821381 500.142857142857 136896.833333333 0.000660128253489249 0.000305782485677091 0.00177054636824172 0.000581216949195746 0.00190465397415264
"5" "34" 3 4564 2239 1521.33333333333 1119.5 0.00028291210863825 0.000398626468046342 4.82632702545253e-06 0.00176794431047374 1.55756716364066e-05
"6" "1" 2 14 258934 7 258934 0.0001886080724255 1.22278057682927e-06 0.000558151032607648 8.13471308500188e-06 0.00360256450156436
"6" "2" 29 43818 820817 1510.96551724138 29314.8928571429 0.00273481705016975 0.00382712852253606 0.00176933062530186 0.00175589585201287 0.000407859888521034
"6" "3" 1 5167 0 5167 0 9.43040362127499e-05 0.000451293374319774 0 0.00600458035860067 0
"6" "4" 6 28 610811 4.66666666666667 122162.2 0.000565824217276499 2.44556115365854e-06 0.00131664744829999 5.42314205666792e-06 0.00169965012378832
"6" "5" 4 20 851960 5 283986.666666667 0.000377216144851 1.74682939547038e-06 0.00183646162242275 5.81050934642991e-06 0.00395112377768437
"6" "7" 1 574 0 574 0 9.43040362127499e-05 5.013400365e-05 0 0.000667046472970154 0
"6" "9" 1 0 0 0 0 9.43040362127499e-05 0 0 0 0
"6" "10" 18 9884 846728 549.111111111111 49807.5294117647 0.0016974726518295 0.000863283087241464 0.00182518366664018 0.000638123048667925 0.000692975188153917
"6" "11" 16 26571 833423 1660.6875 55561.5333333333 0.001508864579404 0.00232075019335218 0.00179650377335137 0.00192988804804986 0.000773030994922071
"6" "12" 2 14 867507 7 867507 0.0001886080724255 1.22278057682927e-06 0.00186997430945478 8.13471308500188e-06 0.012069677690294
